SubjectArea,Subject,Band,Strand,SubStrand,ContentCode_V2,ContentDescription_V2,Topic,Elaboration
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K39,"Continuities and/or changes caused by a major global influence, development and/or event after 1945",Regional and global conflict,"Identifying and evaluating changes caused by one regional or global conflict, such as the dissolution of the USSR at the end of the Cold War or the end of Apartheid in South Africa"
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K39,"Continuities and/or changes caused by a major global influence, development and/or event after 1945",Regional and global conflict,"Analysing continuities caused by the regional or global conflict, including social, political, economic, cultural, environmental and historical continuities"
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K40,"The historical perspectives of those who experienced a major global influence, development and/or event, and how these perspectives may have changed over time, including Australian and global perspectives",Popular culture,Comparing and contrasting generational perspectives on popular music
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K40,"The historical perspectives of those who experienced a major global influence, development and/or event, and how these perspectives may have changed over time, including Australian and global perspectives",Popular culture,"Interviewing a selection of relatives about their experiences in their teens, tracking the changing perspectives through the 20th and 21st centuries and suggesting reasons for these changes"
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K40,"The historical perspectives of those who experienced a major global influence, development and/or event, and how these perspectives may have changed over time, including Australian and global perspectives",The environment movement,"Explaining why environmental movements gained increasing public and political voice and identifying different perspectives, such as a shift from conservation and anti-nuclear movements to responding to climate change"
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K40,"The historical perspectives of those who experienced a major global influence, development and/or event, and how these perspectives may have changed over time, including Australian and global perspectives",Migration experiences,Using sources to analyse the changing attitudes to the arrival of migrants over time
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K40,"The historical perspectives of those who experienced a major global influence, development and/or event, and how these perspectives may have changed over time, including Australian and global perspectives",Migration experiences,Analysing the arguments for and against the White Australia Policy between 1964 and 1973
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K40,"The historical perspectives of those who experienced a major global influence, development and/or event, and how these perspectives may have changed over time, including Australian and global perspectives",Migration experiences,Interviewing members of their community about their experiences of migrating to Australia and presenting an evaluation of their perspectives based on wider research
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K40,"The historical perspectives of those who experienced a major global influence, development and/or event, and how these perspectives may have changed over time, including Australian and global perspectives",Political crisis,Analysing a selection of different historical sources from Australia about a political crisis or conflict
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K40,"The historical perspectives of those who experienced a major global influence, development and/or event, and how these perspectives may have changed over time, including Australian and global perspectives",Political crisis,Comparing and contrasting a range of different perspectives on the extent of continuity and change in relation to a political crisis or conflict
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K40,"The historical perspectives of those who experienced a major global influence, development and/or event, and how these perspectives may have changed over time, including Australian and global perspectives",Regional and global conflict,Using historical sources to analyse different perspectives of people experiencing the conflict and how these perspectives may have changed over time and why these perspectives have changed
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K40,"The historical perspectives of those who experienced a major global influence, development and/or event, and how these perspectives may have changed over time, including Australian and global perspectives",Regional and global conflict,"Evaluating sources from the international community on the conflict, such as the United Nations or Human Rights Watch"
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K40,"The historical perspectives of those who experienced a major global influence, development and/or event, and how these perspectives may have changed over time, including Australian and global perspectives",Regional and global conflict,Explaining why a range of perspectives still exists in relation to the conflict
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K41,"Different historical interpretations and debates about changes and legacies of a major global influence, development and/or event, including on Australian society",Popular culture,Evaluating contrasting historical interpretations of continuity and change in Australian popular culture since 1945
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K41,"Different historical interpretations and debates about changes and legacies of a major global influence, development and/or event, including on Australian society",The environment movement,Evaluating the different interpretations of the significance of the environmental movement on political developments in Australia since 1975
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K41,"Different historical interpretations and debates about changes and legacies of a major global influence, development and/or event, including on Australian society",Migration experiences,Examining the debates about migration over time and the degree to which they have changed over time
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K41,"Different historical interpretations and debates about changes and legacies of a major global influence, development and/or event, including on Australian society",Political crisis,"Evaluating the legacies of a political crisis, including different interpretations of these legacies"
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K41,"Different historical interpretations and debates about changes and legacies of a major global influence, development and/or event, including on Australian society",Political crisis,"Analysing the legacies of a conflict, including on Australian society"
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K41,"Different historical interpretations and debates about changes and legacies of a major global influence, development and/or event, including on Australian society",Political crisis,Evaluating historical interpretations and debates on the degree to which a conflict has been effectively resolved
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K41,"Different historical interpretations and debates about changes and legacies of a major global influence, development and/or event, including on Australian society",Regional and global conflict,"Explaining a debate concerning the legacy of the conflict, including whether it is resolved"
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K41,"Different historical interpretations and debates about changes and legacies of a major global influence, development and/or event, including on Australian society",Regional and global conflict,Examining interpretations from Australians on the conflict and its impact on Australia
HASS,History,Years 9 and 10,Historical Knowledge and Understanding,The globalising world (1945–present),VC2HH10K41,"Different historical interpretations and debates about changes and legacies of a major global influence, development and/or event, including on Australian society",Regional and global conflict,Analysing the reasons for different interpretations concerning the intended and unintended consequences and changes a conflict created
HASS,History,Years 9 and 10,Historical Concepts and Skills,Historical questions,VC2HH10S01,"Formulate, refine and use historical questions to inform historical investigations",,"Changing a key question or related questions in an inquiry, depending on the suitability of the sources available"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Historical questions,VC2HH10S01,"Formulate, refine and use historical questions to inform historical investigations",,"Developing an inquiry question, such as ‘What were the causes of World War I?’, and refining it as further factors are introduced into the research process"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Historical questions,VC2HH10S01,"Formulate, refine and use historical questions to inform historical investigations",,"Modifying questions using historical concepts such as cause, consequence, continuity and change"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Historical questions,VC2HH10S01,"Formulate, refine and use historical questions to inform historical investigations",,Modifying an inquiry question in response to suitability of evidence from available sources
HASS,History,Years 9 and 10,Historical Concepts and Skills,Historical questions,VC2HH10S01,"Formulate, refine and use historical questions to inform historical investigations",,Determining whether a key question or related questions are too broad or narrow given the requirements of the investigation
HASS,History,Years 9 and 10,Historical Concepts and Skills,Chronology,VC2HH10S02,"Sequence significant events, individuals, ideas, movements and developments chronologically to analyse continuity and change, and causes and consequences",,Collaborating to develop a timeline of significant global developments and movements for change between a moment in the past and the present to identify continuities and changes over the period
HASS,History,Years 9 and 10,Historical Concepts and Skills,Chronology,VC2HH10S02,"Sequence significant events, individuals, ideas, movements and developments chronologically to analyse continuity and change, and causes and consequences",,"Creating a timeline that identifies the significant events or individuals across a particular period, observing and discussing patterns of causation and change, and/or identifying parts of the world that were involved in or affected by a significant event"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Chronology,VC2HH10S02,"Sequence significant events, individuals, ideas, movements and developments chronologically to analyse continuity and change, and causes and consequences",,Organising a range of primary sources and/or perspectives in chronological order to support the development of a historical argument about continuities or changes
HASS,History,Years 9 and 10,Historical Concepts and Skills,Using historical sources,VC2HH10S03,"Analyse the purpose, features, content and context of historical sources",,"Engaging with a broad range of historical sources, including written materials, such as diaries, letters, speeches, newspapers, legislation and government reports; oral records, including interviews, accounts and stories; and visual sources, such as cartoons, photographs, paintings, film and video"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Using historical sources,VC2HH10S03,"Analyse the purpose, features, content and context of historical sources",,"Engaging with a broad range of historical interpretations, including textbooks, the writings of historians, documentaries, films and fiction"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Using historical sources,VC2HH10S03,"Analyse the purpose, features, content and context of historical sources",,Preparing a table to summarise the types of sources available for the study of modern history and identifying the strengths and limitations of different source types
HASS,History,Years 9 and 10,Historical Concepts and Skills,Using historical sources,VC2HH10S03,"Analyse the purpose, features, content and context of historical sources",,"Explaining the events, ideas, individuals and symbols represented in a visual source, such as racial stereotypes, characterisations of political figures or the use of the Hakenkreuz as a symbol of Nazism, which has been appropriated from the Hindu swastika"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Using historical sources,VC2HH10S03,"Analyse the purpose, features, content and context of historical sources",,"Explaining the contextual significance of a source, such as Frank Hurley’s World War I photos, and identifying the purpose of Hurley’s creation of composite photos"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Using historical sources,VC2HH10S03,"Analyse the purpose, features, content and context of historical sources",,"Explaining the context of a source, such as the Bringing Them Home report (1997), and the significance of that context in understanding responses to the source (with varying perspectives)"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Using historical sources,VC2HH10S04,"Evaluate the value of sources for use as evidence to interpret historical significance, continuity and change, and causes and consequences",,"Identifying that the reliability and usefulness of a source depends on the questions asked of it, such as an account having a particular historical perspective and therefore being of use in revealing past prevailing attitudes"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Using historical sources,VC2HH10S04,"Evaluate the value of sources for use as evidence to interpret historical significance, continuity and change, and causes and consequences",,Determining the extent to which the accuracy or purpose of a source affects its usefulness
HASS,History,Years 9 and 10,Historical Concepts and Skills,Using historical sources,VC2HH10S04,"Evaluate the value of sources for use as evidence to interpret historical significance, continuity and change, and causes and consequences",,"Comparing and contrasting the range of perspectives at the time of a historical event and identifying voices that may be absent from the sources, such as those of women, men, children, ethnic groups, Indigenous peoples or minority groups"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Using historical sources,VC2HH10S04,"Evaluate the value of sources for use as evidence to interpret historical significance, continuity and change, and causes and consequences",,Identifying information in a primary or secondary source that is relevant to the historical questions being asked
HASS,History,Years 9 and 10,Historical Concepts and Skills,Using historical sources,VC2HH10S04,"Evaluate the value of sources for use as evidence to interpret historical significance, continuity and change, and causes and consequences",,"Comparing a range of historical sources and identifying similarities, differences and inconsistencies"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Using historical sources,VC2HH10S04,"Evaluate the value of sources for use as evidence to interpret historical significance, continuity and change, and causes and consequences",,Comparing a range of historical sources to identify long- and short-term causes and/or intended and unintended consequences of events
HASS,History,Years 9 and 10,Historical Concepts and Skills,Using historical sources,VC2HH10S05,"Analyse the perspectives, beliefs, values and attitudes of people and groups based on evidence from a range of sources",,Discussing whether the perspective of one individual in the period is representative of a majority or minority view at that time
HASS,History,Years 9 and 10,Historical Concepts and Skills,Using historical sources,VC2HH10S05,"Analyse the perspectives, beliefs, values and attitudes of people and groups based on evidence from a range of sources",,"Identifying and explaining the different beliefs, values and attitudes of people and groups in the past as expressed in sources, such as diaries, oral accounts, letters, laws, propaganda and popular culture"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Using historical sources,VC2HH10S05,"Analyse the perspectives, beliefs, values and attitudes of people and groups based on evidence from a range of sources",,"Explaining why some perspectives, beliefs, values or attitudes in the past may not have been recorded"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Using historical sources,VC2HH10S05,"Analyse the perspectives, beliefs, values and attitudes of people and groups based on evidence from a range of sources",,"Examining different accounts of 18th-century journeys to Australia, such as ships’ logs, diaries and recorded testimonies of male and female convicts, and officers, and explaining the variations in perspective that can lead to different historical interpretations"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Using historical sources,VC2HH10S06,Evaluate historical interpretations and debates,,"Exploring debates about the historical period or topic studied, such as the relative importance of the causes of World War I or the long- and short-term causes of World War II"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Using historical sources,VC2HH10S06,Evaluate historical interpretations and debates,,"Evaluating a museum exhibition, film, documentary or video game as a historical interpretation"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Using historical sources,VC2HH10S06,Evaluate historical interpretations and debates,,"Comparing the similarities and differences in historians’ views about colonial society, such as the emergence of a distinct Australian identity, the influence of the White Australia debate on the push for Federation and the idea of Australia as a ‘working man’s paradise’"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Using historical sources,VC2HH10S06,Evaluate historical interpretations and debates,,"Identifying different interpretations of specific events, such as the debate about conscription in Australia during World War I"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Using historical sources,VC2HH10S06,Evaluate historical interpretations and debates,,"Analysing how historians have changed the way they interpret the event under investigation over time, such as a change in view with the discovery of more sources (e.g. as with frontier conflicts in Australia)"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Continuity and change,VC2HH10S07,Analyse continuity and change,,"Identifying different manifestations or consequences of an event, such as World War I or World War II, in different geographical locations"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Continuity and change,VC2HH10S07,Analyse continuity and change,,Using sources of evidence (perspectives and interpretations) to identify continuity and changes during Australia at the turn of the 20th century
HASS,History,Years 9 and 10,Historical Concepts and Skills,Continuity and change,VC2HH10S07,Analyse continuity and change,,Using chronologies to observe and identify patterns where changes or continuities have occurred in Australian history between 1750 and 1914
HASS,History,Years 9 and 10,Historical Concepts and Skills,Causes and consequences,VC2HH10S08,"Analyse short- and long-term causes and the intended and unintended consequences of significant events, individuals, ideas and developments and their contributions to continuity and change",,"Using graphic organisers, such as concept maps, causal spider webs, fishbone diagrams or ripple effect charts, to analyse causes and consequences of historical continuity and change"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Causes and consequences,VC2HH10S08,"Analyse short- and long-term causes and the intended and unintended consequences of significant events, individuals, ideas and developments and their contributions to continuity and change",,Differentiating between intended and unintended consequences
HASS,History,Years 9 and 10,Historical Concepts and Skills,Causes and consequences,VC2HH10S08,"Analyse short- and long-term causes and the intended and unintended consequences of significant events, individuals, ideas and developments and their contributions to continuity and change",,"Organising causes and consequences of a historical development, such as European colonisation of Australia, World War I and World War II, into a concept map"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Historical significance,VC2HH10S09,"Evaluate the significance of individuals, groups, movements, events, developments and ideas",,"Identifying a significant event, person or idea and evaluating its significance using the criteria of importance, profundity, quantity, durability and relevance"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Historical significance,VC2HH10S09,"Evaluate the significance of individuals, groups, movements, events, developments and ideas",,"Constructing an explanation using sources of evidence to support the analysis of a significant individual, event and/or cultural achievement, and using consistent referencing and historical terms and concepts"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Historical significance,VC2HH10S09,"Evaluate the significance of individuals, groups, movements, events, developments and ideas",,"Explaining the significance of the fall of Singapore (1942) in the changes in Australia’s military alliances and use of troops during World War II, using a range of sources, such as accounts of prisoners of war; commanders such as General Gordon Bennett; politicians such as Prime Minister John Curtin, and Japanese and British sources"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Communicating,VC2HH10S10,"Construct sustained historical interpretations and arguments using appropriate historical concepts, terms, knowledge, conventions and evaluated evidence from a range of historical sources",,"Using relevant historical and conceptual terminology (e.g. imperialism, colonisation, settler society, invasion, Agricultural Revolution, Industrial Revolution, migration and immigration, urbanisation, conflict, genocide, nationalism, Cold War, human rights, popular culture, environmentalism, source, perspective, interpretation, contested, continuity, change, cause, consequence, significance) in historical interpretations"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Communicating,VC2HH10S10,"Construct sustained historical interpretations and arguments using appropriate historical concepts, terms, knowledge, conventions and evaluated evidence from a range of historical sources",,"Constructing a historical argument that identifies different possibilities in interpretation, synthesises ideas to build an argument and presents a particular point of view that incorporates and evaluates available evidence"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Communicating,VC2HH10S10,"Construct sustained historical interpretations and arguments using appropriate historical concepts, terms, knowledge, conventions and evaluated evidence from a range of historical sources",,"Constructing an extended text that evaluates a historical event, development or movement"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Communicating,VC2HH10S10,"Construct sustained historical interpretations and arguments using appropriate historical concepts, terms, knowledge, conventions and evaluated evidence from a range of historical sources",,"Presenting a historical argument, such as an essay, oral presentation, debate, interactive digital or non-digital display, online conference or forum, incorporating evidence"
HASS,History,Years 9 and 10,Historical Concepts and Skills,Communicating,VC2HH10S10,"Construct sustained historical interpretations and arguments using appropriate historical concepts, terms, knowledge, conventions and evaluated evidence from a range of historical sources",,"Using appropriate citation and referencing conventions, including the preparation of bibliographies that distinguish between primary and secondary sources"
